total_code,total,domain_code,domain,super_sector_code,super_sector,sector_code,sector,three_digit_code,three_digit_industry,four_digit_code,four_digit_industry,five_digit_code,five_digit_industry,six_digit_code,six_digit_industry,id
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5414,Specialized Design Services,54149,Other Specialized Design Services,541490,Other Specialized Design Services,1024541490
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5415,Computer Systems Design and Related Services,54151,Computer Systems Design and Related Services,541511,Custom Computer Programming Services ,1024541511
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5415,Computer Systems Design and Related Services,54151,Computer Systems Design and Related Services,541512,Computer Systems Design Services ,1024541512
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5415,Computer Systems Design and Related Services,54151,Computer Systems Design and Related Services,541513,Computer Facilities Management Services ,1024541513
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5415,Computer Systems Design and Related Services,54151,Computer Systems Design and Related Services,541519,Other Computer Related Services,1024541519
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5416,"Management, Scientific, and Technical Consulting Services",54161,Management Consulting Services,541611,Administrative Management and General Management Consulting Services ,1024541611
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5416,"Management, Scientific, and Technical Consulting Services",54161,Management Consulting Services,541612,Human Resources Consulting Services ,1024541612
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5416,"Management, Scientific, and Technical Consulting Services",54161,Management Consulting Services,541613,Marketing Consulting Services ,1024541613
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5416,"Management, Scientific, and Technical Consulting Services",54161,Management Consulting Services,541614,"Process, Physical Distribution, and Logistics Consulting Services ",1024541614
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5416,"Management, Scientific, and Technical Consulting Services",54161,Management Consulting Services,541618,Other Management Consulting Services ,1024541618
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5416,"Management, Scientific, and Technical Consulting Services",54162,Environmental Consulting Services,541620,Environmental Consulting Services,1024541620
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5416,"Management, Scientific, and Technical Consulting Services",54169,Other Scientific and Technical Consulting Services,541690,Other Scientific and Technical Consulting Services,1024541690
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5417,Scientific Research and Development Services,54171,"Research and Development in the Physical, Engineering, and Life Sciences",541713,Research and Development in Nanotechnology ,1024541713
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5417,Scientific Research and Development Services,54171,"Research and Development in the Physical, Engineering, and Life Sciences",541714,Research and Development in Biotechnology (except Nanobiotechnology),1024541714
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5417,Scientific Research and Development Services,54171,"Research and Development in the Physical, Engineering, and Life Sciences",541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",1024541715
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5417,Scientific Research and Development Services,54172,Research and Development in the Social Sciences and Humanities,541720,Research and Development in the Social Sciences and Humanities ,1024541720
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services",54181,Advertising Agencies,541810,Advertising Agencies,1024541810
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services",54182,Public Relations Agencies,541820,Public Relations Agencies,1024541820
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services",54183,Media Buying Agencies,541830,Media Buying Agencies,1024541830
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services",54184,Media Representatives,541840,Media Representatives,1024541840
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services",54185,Outdoor Advertising,541850,Outdoor Advertising,1024541850
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services",54186,Direct Mail Advertising,541860,Direct Mail Advertising,1024541860
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services",54187,Advertising Material Distribution Services,541870,Advertising Material Distribution Services,1024541870
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services",54189,Other Services Related to Advertising,541890,Other Services Related to Advertising ,1024541890
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5419,"Other Professional, Scientific, and Technical Services",54191,Marketing Research and Public Opinion Polling,541910,Marketing Research and Public Opinion Polling,1024541910
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5419,"Other Professional, Scientific, and Technical Services",54192,Photographic Services,541921,"Photography Studios, Portrait ",1024541921
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5419,"Other Professional, Scientific, and Technical Services",54192,Photographic Services,541922,Commercial Photography ,1024541922
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5419,"Other Professional, Scientific, and Technical Services",54193,Translation and Interpretation Services,541930,Translation and Interpretation Services,1024541930
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5419,"Other Professional, Scientific, and Technical Services",54194,Veterinary Services,541940,Veterinary Services ,1024541940
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",5419,"Other Professional, Scientific, and Technical Services",54199,"All Other Professional, Scientific, and Technical Services",541990,"All Other Professional, Scientific, and Technical Services",1024541990
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,55,Management of Companies and Enterprises,551,Management of Companies and Enterprises,5511,Management of Companies and Enterprises,55111,Management of Companies and Enterprises,551111,Offices of Bank Holding Companies ,1024551111
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,55,Management of Companies and Enterprises,551,Management of Companies and Enterprises,5511,Management of Companies and Enterprises,55111,Management of Companies and Enterprises,551112,Offices of Other Holding Companies ,1024551112
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,55,Management of Companies and Enterprises,551,Management of Companies and Enterprises,5511,Management of Companies and Enterprises,55111,Management of Companies and Enterprises,551114,"Corporate, Subsidiary, and Regional Managing Offices ",1024551114
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5611,Office Administrative Services,56111,Office Administrative Services,561110,Office Administrative Services,1024561110
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5612,Facilities Support Services,56121,Facilities Support Services,561210,Facilities Support Services,1024561210
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5613,Employment Services,56131,Employment Placement Agencies and Executive Search Services,561311,Employment Placement Agencies ,1024561311
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5613,Employment Services,56131,Employment Placement Agencies and Executive Search Services,561312,Executive Search Services ,1024561312
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5613,Employment Services,56132,Temporary Help Services,561320,Temporary Help Services,1024561320
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5613,Employment Services,56133,Professional Employer Organizations,561330,Professional Employer Organizations,1024561330
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56141,Document Preparation Services,561410,Document Preparation Services,1024561410
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56142,Telephone Call Centers,561421,Telephone Answering Services ,1024561421
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56142,Telephone Call Centers,561422,Telemarketing Bureaus and Other Contact Centers ,1024561422
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56143,Business Service Centers,561431,Private Mail Centers ,1024561431
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56143,Business Service Centers,561439,Other Business Service Centers (including Copy Shops) ,1024561439
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56144,Collection Agencies,561440,Collection Agencies,1024561440
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56145,Credit Bureaus,561450,Credit Bureaus,1024561450
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56149,Other Business Support Services,561491,Repossession Services ,1024561491
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56149,Other Business Support Services,561492,Court Reporting and Stenotype Services ,1024561492
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5614,Business Support Services,56149,Other Business Support Services,561499,All Other Business Support Services ,1024561499
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5615,Travel Arrangement and Reservation Services,56151,Travel Agencies,561510,Travel Agencies,1024561510
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5615,Travel Arrangement and Reservation Services,56152,Tour Operators,561520,Tour Operators,1024561520
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5615,Travel Arrangement and Reservation Services,56159,Other Travel Arrangement and Reservation Services,561591,Convention and Visitors Bureaus ,1024561591
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5615,Travel Arrangement and Reservation Services,56159,Other Travel Arrangement and Reservation Services,561599,All Other Travel Arrangement and Reservation Services ,1024561599
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,56161,"Investigation, Guard, and Armored Car Services",561611,Investigation Services ,1024561611
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,56161,"Investigation, Guard, and Armored Car Services",561612,Security Guards and Patrol Services ,1024561612
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,56161,"Investigation, Guard, and Armored Car Services",561613,Armored Car Services ,1024561613
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,56162,Security Systems Services,561621,Security Systems Services (except Locksmiths) ,1024561621
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5616,Investigation and Security Services,56162,Security Systems Services,561622,Locksmiths ,1024561622
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,56171,Exterminating and Pest Control Services,561710,Exterminating and Pest Control Services,1024561710
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,56172,Janitorial Services,561720,Janitorial Services ,1024561720
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,56173,Landscaping Services,561730,Landscaping Services,1024561730
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,56174,Carpet and Upholstery Cleaning Services,561740,Carpet and Upholstery Cleaning Services,1024561740
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5617,Services to Buildings and Dwellings,56179,Other Services to Buildings and Dwellings,561790,Other Services to Buildings and Dwellings ,1024561790
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5619,Other Support Services,56191,Packaging and Labeling Services,561910,Packaging and Labeling Services,1024561910
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5619,Other Support Services,56192,Convention and Trade Show Organizers,561920,Convention and Trade Show Organizers,1024561920
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,5619,Other Support Services,56199,All Other Support Services,561990,All Other Support Services,1024561990
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5621,Waste Collection ,56211,Waste Collection ,562111,Solid Waste Collection ,1024562111
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5621,Waste Collection ,56211,Waste Collection ,562112,Hazardous Waste Collection ,1024562112
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5621,Waste Collection ,56211,Waste Collection ,562119,Other Waste Collection ,1024562119
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5622,Waste Treatment and Disposal ,56221,Waste Treatment and Disposal ,562211,Hazardous Waste Treatment and Disposal ,1024562211
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5622,Waste Treatment and Disposal ,56221,Waste Treatment and Disposal ,562212,Solid Waste Landfill ,1024562212
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5622,Waste Treatment and Disposal ,56221,Waste Treatment and Disposal ,562213,Solid Waste Combustors and Incinerators ,1024562213
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5622,Waste Treatment and Disposal ,56221,Waste Treatment and Disposal ,562219,Other Nonhazardous Waste Treatment and Disposal ,1024562219
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services ,56291,Remediation Services ,562910,Remediation Services ,1024562910
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services ,56292,Materials Recovery Facilities ,562920,Materials Recovery Facilities ,1024562920
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services ,56299,All Other Waste Management Services ,562991,Septic Tank and Related Services ,1024562991
10,"Total, All Industries",102,Service-Providing,1024,Professional and Business Services,56,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services ,56299,All Other Waste Management Services ,562998,All Other Miscellaneous Waste Management Services ,1024562998
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6111,Elementary and Secondary Schools,61111,Elementary and Secondary Schools ,611110,Elementary and Secondary Schools ,1025611110
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6112,Junior Colleges,61121,Junior Colleges,611210,Junior Colleges ,1025611210
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6113,"Colleges, Universities, and Professional Schools",61131,"Colleges, Universities, and Professional Schools",611310,"Colleges, Universities, and Professional Schools ",1025611310
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6114,Business Schools and Computer and Management Training,61141,Business and Secretarial Schools,611410,Business and Secretarial Schools ,1025611410
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6114,Business Schools and Computer and Management Training,61142,Computer Training,611420,Computer Training ,1025611420
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6114,Business Schools and Computer and Management Training,61143,Professional and Management Development Training,611430,Professional and Management Development Training ,1025611430
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6115,Technical and Trade Schools ,61151,Technical and Trade Schools,611511,Cosmetology and Barber Schools ,1025611511
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6115,Technical and Trade Schools ,61151,Technical and Trade Schools,611512,Flight Training ,1025611512
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6115,Technical and Trade Schools ,61151,Technical and Trade Schools,611513,Apprenticeship Training ,1025611513
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6115,Technical and Trade Schools ,61151,Technical and Trade Schools,611519,Other Technical and Trade Schools ,1025611519
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,61161,Fine Arts Schools,611610,Fine Arts Schools ,1025611610
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,61162,Sports and Recreation Instruction,611620,Sports and Recreation Instruction ,1025611620
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,61163,Language Schools,611630,Language Schools ,1025611630
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,61169,All Other Schools and Instruction,611691,Exam Preparation and Tutoring ,1025611691
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,61169,All Other Schools and Instruction,611692,Automobile Driving Schools ,1025611692
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6116,Other Schools and Instruction,61169,All Other Schools and Instruction,611699,All Other Miscellaneous Schools and Instruction ,1025611699
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,61,Educational Services,611,Educational Services,6117,Educational Support Services,61171,Educational Support Services,611710,Educational Support Services,1025611710
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6211,Offices of Physicians,62111,Offices of Physicians,621111,Offices of Physicians (except Mental Health Specialists) ,1025621111
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6211,Offices of Physicians,62111,Offices of Physicians,621112,"Offices of Physicians, Mental Health Specialists ",1025621112
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6212,Offices of Dentists,62121,Offices of Dentists,621210,Offices of Dentists ,1025621210
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,62131,Offices of Chiropractors,621310,Offices of Chiropractors ,1025621310
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,62132,Offices of Optometrists,621320,Offices of Optometrists,1025621320
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,62133,Offices of Mental Health Practitioners (except Physicians),621330,Offices of Mental Health Practitioners (except Physicians) ,1025621330
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,62134,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",1025621340
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,62139,Offices of All Other Health Practitioners,621391,Offices of Podiatrists ,1025621391
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6213,Offices of Other Health Practitioners,62139,Offices of All Other Health Practitioners,621399,Offices of All Other Miscellaneous Health Practitioners ,1025621399
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,62141,Family Planning Centers,621410,Family Planning Centers ,1025621410
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,62142,Outpatient Mental Health and Substance Abuse Centers,621420,Outpatient Mental Health and Substance Abuse Centers ,1025621420
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,62149,Other Outpatient Care Centers,621491,HMO Medical Centers ,1025621491
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,62149,Other Outpatient Care Centers,621492,Kidney Dialysis Centers ,1025621492
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,62149,Other Outpatient Care Centers,621493,Freestanding Ambulatory Surgical and Emergency Centers ,1025621493
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6214,Outpatient Care Centers,62149,Other Outpatient Care Centers,621498,All Other Outpatient Care Centers ,1025621498
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6215,Medical and Diagnostic Laboratories,62151,Medical and Diagnostic Laboratories,621511,Medical Laboratories ,1025621511
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6215,Medical and Diagnostic Laboratories,62151,Medical and Diagnostic Laboratories,621512,Diagnostic Imaging Centers ,1025621512
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6216,Home Health Care Services,62161,Home Health Care Services,621610,Home Health Care Services,1025621610
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6219,Other Ambulatory Health Care Services,62191,Ambulance Services,621910,Ambulance Services ,1025621910
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6219,Other Ambulatory Health Care Services,62199,All Other Ambulatory Health Care Services,621991,Blood and Organ Banks ,1025621991
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,621,Ambulatory Health Care Services,6219,Other Ambulatory Health Care Services,62199,All Other Ambulatory Health Care Services,621999,All Other Miscellaneous Ambulatory Health Care Services ,1025621999
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,622,Hospitals,6221,General Medical and Surgical Hospitals,62211,General Medical and Surgical Hospitals,622110,General Medical and Surgical Hospitals ,1025622110
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,622,Hospitals,6222,Psychiatric and Substance Abuse Hospitals,62221,Psychiatric and Substance Abuse Hospitals,622210,Psychiatric and Substance Abuse Hospitals ,1025622210
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,622,Hospitals,6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals ,1025622310
